시군구	번지	단지명	전월세구분	전용면적(㎡)	계약일	보증금(만원)	월세(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	4,091	28	13	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	7,437	14	3	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	11~20	4,048	10	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	22	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	4,637	31	18	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.81	21~30	4,500	31	16	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.64	21~30	4,637	31	1	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.64	21~30	6,137	21	14	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	18	3	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,591	12	6	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	20	14	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	8	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,237	21	17	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	6	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	7,000	25	10	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	11~20	6,837	17	25	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	11~20	6,491	13	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	11~20	6,091	15	6	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.81	11~20	5,891	16	11	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	11~20	7,437	14	23	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	11~20	6,591	12	15	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	11~20	4,637	31	20	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	11~20	4,091	28	14	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	11~20	6,091	15	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.64	11~20	6,837	17	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	13	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	4,091	28	7	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	7,437	14	6	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	3,248	16	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	7,437	14	25	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	2,748	19	23	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	8	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	4,348	9	15	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.51	21~30	6,591	12	18	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.81	21~30	4,091	28	3	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	9	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	4,637	31	1	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	4,748	9	8	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	2,748	19	6	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,591	12	4	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.84	21~30	6,837	17	3	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	9	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	5,091	22	3	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	12	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.64	21~30	6,837	17	10	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	6,837	17	20	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.81	21~30	4,091	28	11	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.51	21~30	5,891	16	9	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.64	21~30	6,837	17	11	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,091	15	11	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	46.86	21~30	6,591	12	8	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	51.6	21~30	4,637	31	10	2011	동판교로	2015년	11월	전월세
경기도 성남시 분당구 백현동	553	백현마을4단지(주공)임대	월세	39.82	21~30	4,048	10	7	2011	동판교로	2015년	11월	전월세
