시군구	번지	단지명	전용면적(㎡)	계약일	거래금액(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.95	21~30	65000	2	2009	서판교로	2013년	06월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.96	1~10	60250	8	2009	서판교로	2013년	06월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.99	1~10	62000	9	2009	서판교로	2013년	06월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.99	11~20	51000	1	2009	서판교로	2013년	06월	매매
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	101.76	1~10	82500	9	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	101.98	11~20	77800	9	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	1~10	63000	22	2009	판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.56	11~20	57800	1	2009	판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	1~10	64300	10	2009	판교원로	2013년	07월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	11~20	63800	6	2009	판교원로	2013년	07월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	21~31	66300	10	2009	판교원로	2013년	07월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.56	11~20	64800	22	2009	판교원로	2013년	07월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.56	21~31	63300	24	2009	판교원로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	71.84	11~20	55000	8	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	71.84	11~20	50000	2	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.95	11~20	60000	16	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	1~10	57500	11	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	11~20	57500	20	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	11~20	59000	17	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	11~20	60000	15	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	21~31	61500	16	2009	서판교로	2013년	07월	매매
경기도 성남시 분당구 판교동	513	판교원마을11단지(현대)	101.74	1~10	72800	7	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	115.09	1~10	88000	11	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	11~20	62000	20	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	11~20	60000	9	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	21~31	60000	3	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	21~31	60000	13	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	21~31	60000	25	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.56	1~10	62000	14	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.56	11~20	64500	8	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.71	21~31	62300	13	2009	판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	21~31	66000	26	2009	판교원로	2013년	08월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	21~31	65400	15	2009	판교원로	2013년	08월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.56	1~10	59500	5	2009	판교원로	2013년	08월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	101.06	1~10	75000	3	2009	판교원로	2013년	08월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	116.04	21~31	85000	20	2009	판교원로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	71.84	1~10	53800	5	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	71.84	21~31	50500	2	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	71.84	21~31	52000	7	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.95	21~31	60000	15	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.96	1~10	60000	16	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.99	1~10	63000	16	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	84.99	21~31	58000	6	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	585	판교원마을9단지(한림풀에버)	85	11~20	58000	4	2009	서판교로	2013년	08월	매매
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	101.06	1~10	70000	1	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	622	판교원마을1단지(주공휴먼시아)	101.06	11~20	76800	9	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	101.09	1~10	79500	12	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	115.09	21~30	90000	10	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	623	판교원마을2단지(푸르지오)	115.09	21~30	90000	11	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.51	11~20	60000	33	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.56	11~20	64000	4	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.56	11~20	64500	10	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.71	1~10	57000	1	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	629	판교원마을3단지(푸르지오)	84.71	1~10	63800	20	2009	판교로	2013년	09월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	1~10	65350	23	2009	판교원로	2013년	09월	매매
경기도 성남시 분당구 판교동	634	판교원마을5단지(푸르지오)	84.51	21~30	64000	12	2009	판교원로	2013년	09월	매매
